Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,service_mean,satisfaction
Female,Loyal Customer,51,Business travel,Business,6.016157159698354,2,2,4,2,2,5,5,5,5,4,5,4,5,5,2.70805020110221,0.0,4.25,1
Female,Loyal Customer,59,Personal Travel,Eco,5.58724865840025,2,5,2,2,1,4,5,5,5,2,5,3,5,3,0.0,2.8903717578961645,3.5,0
Male,Loyal Customer,26,Business travel,Business,7.377133712833954,4,3,3,3,4,4,4,1,4,2,3,4,2,4,4.820281565605037,4.955827057601261,3.25,0
Female,disloyal Customer,48,Business travel,Eco,6.796823718274855,4,4,4,4,2,4,2,2,4,4,4,1,3,2,3.784189633918261,2.8903717578961645,3.0,0
Female,Loyal Customer,29,Personal Travel,Eco,6.0014148779611505,5,5,5,3,4,5,4,4,5,2,4,3,5,4,0.0,0.0,4.166666666666667,1
Female,Loyal Customer,51,Business travel,Business,7.913521017283895,2,1,1,1,1,4,3,2,2,1,2,2,2,1,2.9444389791664403,2.6390573296152584,1.9166666666666667,0
Male,Loyal Customer,53,Business travel,Business,7.901377353792616,3,3,2,3,3,4,5,4,4,4,4,5,4,4,3.8066624897703196,3.58351893845611,3.8333333333333335,1
Female,disloyal Customer,41,Business travel,Business,5.869296913133774,5,4,4,2,1,5,1,1,1,4,1,1,4,1,0.0,0.0,2.4166666666666665,1
Male,Loyal Customer,54,Personal Travel,Eco,6.825460036255307,2,5,2,1,3,2,3,3,4,2,4,3,4,3,1.0986122886681098,0.6931471805599453,2.9166666666666665,0
Male,Loyal Customer,52,Business travel,Business,7.945909598613133,5,5,5,5,2,4,5,5,5,5,5,4,5,4,0.0,0.0,4.5,1
Female,Loyal Customer,36,Business travel,Eco,6.104793232414985,2,2,2,2,2,2,2,2,4,4,4,4,3,2,0.0,0.0,2.75,0
Female,Loyal Customer,59,Personal Travel,Eco,6.598509028614515,1,5,1,3,3,3,5,2,2,1,2,4,2,3,0.0,2.302585092994046,2.4166666666666665,0
Male,Loyal Customer,22,Personal Travel,Eco,7.415175109613295,3,1,3,3,4,3,4,4,2,5,3,4,2,4,3.4965075614664802,3.1354942159291497,3.4166666666666665,0
Male,disloyal Customer,37,Business travel,Business,6.298949246855942,3,3,3,1,4,3,4,4,5,5,4,5,5,4,0.0,0.0,4.083333333333333,0
Female,Loyal Customer,38,Business travel,Eco,6.71295620067707,3,4,4,4,3,3,3,3,4,3,4,1,4,3,3.091042453358316,2.8903717578961645,3.1666666666666665,0
Male,Loyal Customer,24,Personal Travel,Eco,6.731018100482083,1,5,1,3,4,1,4,4,3,1,4,2,5,4,3.332204510175204,3.1780538303479458,2.8333333333333335,0
Female,Loyal Customer,40,Business travel,Business,7.04141166379481,3,5,5,5,4,4,4,3,3,3,3,2,3,1,0.0,1.0986122886681098,3.1666666666666665,0
Female,Loyal Customer,36,Business travel,Eco Plus,5.932245187448011,5,4,4,4,5,5,5,5,3,5,4,5,3,5,2.3978952727983707,2.3978952727983707,4.5,1
Female,Loyal Customer,49,Business travel,Business,6.872128101338986,4,4,4,4,5,4,4,5,5,5,5,4,5,3,0.6931471805599453,0.0,4.416666666666667,1
Male,Loyal Customer,18,Personal Travel,Eco,5.934894195619588,2,5,2,3,4,2,4,4,3,3,5,3,4,4,0.0,0.0,3.3333333333333335,0
Female,Loyal Customer,51,Business travel,Eco,6.345636360828596,2,2,2,2,2,2,2,4,2,4,4,2,2,2,5.521460917862246,5.552959584921617,2.5,0
Male,disloyal Customer,55,Business travel,Eco,5.262690188904886,1,3,1,2,5,1,4,5,4,5,2,1,2,5,0.0,0.0,3.0,0
Female,Loyal Customer,20,Personal Travel,Eco,5.811140992976701,3,5,3,3,1,3,1,1,5,3,5,4,5,1,4.356708826689592,4.430816798843313,2.9166666666666665,0
Female,Loyal Customer,30,Business travel,Business,7.278628942320682,4,4,4,4,4,4,4,4,4,1,1,2,5,4,0.0,0.0,3.4166666666666665,1
Male,disloyal Customer,47,Business travel,Business,4.736198448394496,1,1,1,3,4,1,1,4,1,3,4,2,3,4,0.0,0.0,2.4166666666666665,0
Male,Loyal Customer,31,Business travel,Business,6.230481447578482,4,4,3,4,5,4,5,5,5,3,4,5,4,5,0.0,1.791759469228055,4.333333333333333,1
Female,Loyal Customer,52,Personal Travel,Eco,4.700480365792417,2,2,0,4,2,4,4,4,4,0,4,3,4,2,0.0,0.0,2.75,0
Male,disloyal Customer,37,Business travel,Business,6.175867270105761,1,1,1,2,5,1,5,5,4,3,4,5,4,5,4.02535169073515,3.9512437185814275,3.5833333333333335,0
Female,Loyal Customer,39,Business travel,Business,7.870165946469845,3,4,2,4,4,3,2,3,3,3,3,1,3,4,0.0,0.0,2.8333333333333335,0
Female,Loyal Customer,36,Business travel,Business,5.998936561946683,2,3,4,4,2,2,3,2,2,2,2,3,2,2,0.0,0.0,2.3333333333333335,0
Female,disloyal Customer,27,Business travel,Business,7.675081857716334,3,3,3,2,1,3,1,1,4,3,5,3,4,1,0.0,1.9459101490553132,2.6666666666666665,0
Female,Loyal Customer,48,Personal Travel,Eco Plus,6.7661917146603505,2,2,2,3,4,3,2,3,3,2,1,4,3,4,1.791759469228055,0.6931471805599453,2.75,0
Female,Loyal Customer,23,Personal Travel,Business,6.07993319509559,2,4,2,2,4,2,4,4,3,2,5,3,5,4,0.0,0.0,3.3333333333333335,0
Female,disloyal Customer,27,Business travel,Business,5.3981627015177525,4,4,4,3,3,4,3,3,3,2,5,5,5,3,2.4849066497880004,2.0794415416798357,3.6666666666666665,1
Female,Loyal Customer,40,Business travel,Business,7.1252830915107115,5,5,5,5,2,4,4,5,5,5,5,4,5,3,0.0,0.0,4.333333333333333,1
Male,Loyal Customer,42,Personal Travel,Eco,6.335054251498059,2,5,3,3,4,3,4,4,5,2,4,3,5,4,0.0,0.0,3.5833333333333335,0
Male,Loyal Customer,44,Personal Travel,Eco,6.09807428216624,2,4,2,5,3,2,3,3,3,5,5,3,4,3,0.0,1.0986122886681098,3.1666666666666665,0
Female,Loyal Customer,23,Personal Travel,Eco,6.313548046277095,3,2,3,3,4,3,4,4,3,2,3,3,3,4,0.0,0.0,3.25,0
Male,Loyal Customer,63,Personal Travel,Eco,5.916202062607435,2,2,2,4,1,2,1,1,3,4,4,4,3,1,2.5649493574615367,2.1972245773362196,2.3333333333333335,0
Male,Loyal Customer,57,Personal Travel,Eco Plus,5.2832037287379885,3,3,3,1,2,3,3,2,5,1,4,1,3,2,3.9318256327243257,3.828641396489095,2.6666666666666665,0
Male,Loyal Customer,63,Business travel,Eco,6.92461239604856,3,4,4,4,3,3,3,3,3,3,4,1,4,3,0.0,0.0,3.0833333333333335,0
Female,Loyal Customer,41,Business travel,Business,8.224163512637862,3,3,3,3,2,4,4,5,5,5,5,4,5,4,0.0,0.0,4.083333333333333,1
Female,Loyal Customer,41,Personal Travel,Eco,5.480638923341991,4,3,4,4,3,4,3,3,4,1,3,3,4,3,1.9459101490553132,0.6931471805599453,3.25,0
Female,Loyal Customer,36,Business travel,Business,7.661997558901893,3,2,2,2,5,4,3,3,3,3,3,3,3,3,1.3862943611198906,2.3978952727983707,3.1666666666666665,0
Male,Loyal Customer,56,Personal Travel,Business,6.380122536899765,1,1,0,2,5,1,2,4,4,0,4,4,4,4,2.8903717578961645,1.6094379124341003,2.75,0
Female,disloyal Customer,37,Business travel,Business,6.0063531596017325,3,3,3,4,1,3,1,1,4,3,5,3,4,1,4.663439094112067,4.867534450455582,2.6666666666666665,0
Male,disloyal Customer,22,Business travel,Eco,5.099866427824199,4,4,4,1,4,4,3,4,4,5,2,4,3,4,0.0,0.0,3.75,1
Male,disloyal Customer,54,Business travel,Business,4.90527477843843,3,3,3,3,4,3,4,4,5,4,5,3,4,4,0.0,0.0,3.8333333333333335,0
Male,disloyal Customer,49,Business travel,Eco,7.095064377287131,1,1,1,3,5,1,5,5,4,1,2,1,3,5,4.07753744390572,3.912023005428146,2.8333333333333335,0
Female,Loyal Customer,20,Business travel,Business,7.670428522190693,5,5,5,5,5,5,5,5,3,4,4,4,4,5,1.9459101490553132,1.9459101490553132,4.5,1
Male,Loyal Customer,23,Business travel,Business,8.175829008714597,4,4,4,4,5,5,5,5,4,3,4,5,4,5,0.0,0.0,4.416666666666667,1
Female,disloyal Customer,23,Business travel,Eco,6.721425700790643,1,1,1,2,1,1,1,1,3,3,1,2,2,1,1.6094379124341003,0.0,1.5,0
Male,Loyal Customer,38,Business travel,Business,8.122668023346407,4,4,4,4,3,1,5,4,4,4,4,5,4,4,0.0,0.0,3.8333333333333335,1
Male,Loyal Customer,57,Business travel,Eco,5.1647859739235145,5,4,4,4,5,5,5,5,1,2,3,4,2,5,3.8918202981106265,3.912023005428146,3.8333333333333335,1
Female,Loyal Customer,21,Business travel,Business,8.09712193091871,4,4,4,4,5,5,5,5,5,3,4,4,4,5,0.0,0.0,4.416666666666667,1
Female,disloyal Customer,33,Business travel,Eco,5.902633333401366,2,3,2,4,1,2,1,1,4,4,4,1,3,1,1.9459101490553132,0.0,2.1666666666666665,0
Female,Loyal Customer,47,Business travel,Business,7.665753431861699,1,1,1,1,4,4,5,3,3,3,3,3,3,4,0.0,0.0,3.0833333333333335,1
Male,Loyal Customer,29,Business travel,Business,7.735870319952567,2,2,2,2,4,4,4,3,2,5,4,4,5,4,1.791759469228055,4.04305126783455,3.5833333333333335,1
Male,Loyal Customer,45,Business travel,Business,7.79770203551669,2,1,1,1,2,2,2,4,4,1,2,2,1,2,2.9444389791664403,2.302585092994046,2.0833333333333335,0
Male,disloyal Customer,37,Business travel,Business,5.41610040220442,3,3,3,3,5,3,5,5,1,5,3,3,3,5,3.713572066704308,3.8918202981106265,3.6666666666666665,0
Female,Loyal Customer,62,Business travel,Eco,6.156978985585555,3,4,4,4,1,3,2,3,3,3,3,4,3,4,3.295836866004329,3.5553480614894135,3.0,0
Female,Loyal Customer,40,Business travel,Business,7.256297239690681,1,1,1,1,4,5,5,4,4,4,4,4,4,4,0.6931471805599453,0.0,3.6666666666666665,1
Male,disloyal Customer,37,Business travel,Eco Plus,5.472270673671475,1,1,1,4,2,1,2,2,4,4,3,4,3,2,1.791759469228055,2.302585092994046,2.4166666666666665,0
Female,Loyal Customer,36,Business travel,Business,8.049427057110695,4,4,4,4,4,4,4,5,5,5,5,3,5,4,3.7376696182833684,4.762173934797756,4.333333333333333,1
Male,Loyal Customer,31,Business travel,Business,7.256297239690681,2,5,5,5,2,2,2,2,1,3,4,2,4,2,0.0,0.0,2.5833333333333335,0
Female,Loyal Customer,12,Personal Travel,Eco,7.810758116529357,2,4,2,3,1,2,1,1,4,4,5,4,4,1,0.0,0.0,2.5833333333333335,0
Female,Loyal Customer,33,Business travel,Business,5.099866427824199,5,5,5,5,3,1,4,4,4,4,3,5,4,1,0.0,1.6094379124341003,3.5833333333333335,1
Male,Loyal Customer,14,Business travel,Business,7.450660796211539,3,4,4,4,3,3,3,3,1,5,4,4,3,3,3.332204510175204,3.1780538303479458,3.25,0
Female,Loyal Customer,49,Business travel,Eco,6.278521424165844,4,4,4,4,4,1,2,4,4,4,4,2,4,4,0.0,0.0,3.4166666666666665,1
Male,Loyal Customer,25,Business travel,Business,7.365180126021013,3,3,3,3,5,5,5,5,5,5,4,5,5,5,5.484796933490655,5.638354669333745,4.583333333333333,1
Male,Loyal Customer,16,Personal Travel,Eco,6.304448802421981,3,3,3,3,4,3,4,4,2,3,3,3,1,4,0.0,0.0,3.0833333333333335,0
Female,Loyal Customer,32,Business travel,Business,8.09437844497296,5,5,5,5,5,5,5,5,3,5,4,3,5,5,4.77912349311153,4.700480365792417,4.583333333333333,1
Female,Loyal Customer,36,Business travel,Eco,6.853299093186078,4,1,1,1,4,4,4,4,5,3,3,1,2,4,0.0,0.0,3.25,1
Female,Loyal Customer,46,Business travel,Business,6.922643891475888,5,5,5,5,5,4,5,5,5,5,5,5,5,5,2.995732273553991,0.6931471805599453,4.916666666666667,1
Male,Loyal Customer,52,Business travel,Business,6.066108090103747,2,1,1,1,3,3,4,2,2,2,2,4,2,1,4.8283137373023015,4.6913478822291435,2.3333333333333335,0
Male,disloyal Customer,42,Business travel,Business,7.759187438507795,3,3,3,2,3,2,2,4,3,4,5,2,5,2,3.6635616461296463,4.276666119016055,3.1666666666666665,0
Male,Loyal Customer,41,Business travel,Business,6.054439346269371,2,2,2,2,5,5,5,5,5,5,5,4,5,4,1.6094379124341003,2.5649493574615367,4.333333333333333,1
Male,disloyal Customer,19,Business travel,Business,5.4680601411351315,3,4,3,3,2,3,2,2,2,2,4,3,4,2,0.0,0.0,2.6666666666666665,0
Female,Loyal Customer,43,Business travel,Business,7.914983005848394,4,4,4,4,2,1,1,4,4,4,4,3,4,4,0.0,0.0,3.25,1
Female,Loyal Customer,18,Personal Travel,Eco,6.304448802421981,2,3,2,3,5,2,5,5,4,2,3,1,2,5,0.0,0.0,3.1666666666666665,0
Female,Loyal Customer,15,Personal Travel,Eco,5.5254529391317835,2,5,0,3,3,0,3,3,3,5,4,4,4,3,0.0,0.0,2.8333333333333335,0
Female,disloyal Customer,29,Business travel,Business,5.247024072160486,0,0,0,3,5,0,5,5,4,5,5,4,4,5,0.0,0.0,3.5,1
Female,Loyal Customer,30,Business travel,Business,7.592870287844818,3,3,5,3,3,3,3,3,3,4,5,5,5,3,3.367295829986474,3.2188758248682006,3.75,1
Male,Loyal Customer,58,Business travel,Business,7.731930721948486,2,2,2,2,3,5,4,4,4,4,4,3,4,4,3.6109179126442243,2.833213344056216,3.5833333333333335,1
Male,Loyal Customer,66,Personal Travel,Eco,6.016157159698354,3,4,3,2,3,3,1,3,5,5,4,5,4,3,3.4965075614664802,3.7376696182833684,3.5,0
Female,Loyal Customer,44,Personal Travel,Eco,7.638198244285779,2,3,2,4,3,5,2,2,2,2,2,4,2,4,0.0,0.0,2.6666666666666665,0
Male,disloyal Customer,27,Business travel,Eco,5.10594547390058,2,3,2,4,2,2,2,2,2,5,1,3,3,2,4.276666119016055,4.204692619390966,2.3333333333333335,0
Female,Loyal Customer,60,Business travel,Business,8.193676665955241,4,5,5,5,1,3,3,4,4,4,4,3,4,2,3.044522437723423,3.6109179126442243,3.4166666666666665,0
Male,Loyal Customer,47,Personal Travel,Eco Plus,6.618738983517219,4,5,4,3,5,4,5,5,3,3,5,5,4,5,0.0,0.0,4.333333333333333,0
Male,disloyal Customer,24,Business travel,Eco,6.208590026096629,3,3,3,2,5,3,5,5,2,1,2,1,3,5,0.0,0.0,3.1666666666666665,0
Female,Loyal Customer,41,Personal Travel,Business,6.410174881966167,5,5,5,2,4,4,4,2,2,5,4,4,2,5,0.0,0.0,3.8333333333333335,1
Male,Loyal Customer,58,Personal Travel,Eco,5.82600010738045,2,1,1,4,1,1,1,1,1,2,3,1,3,1,0.0,0.0,1.5,0
Male,Loyal Customer,52,Business travel,Business,7.8336002236611035,2,2,2,2,4,4,4,4,4,4,4,3,4,5,0.0,0.0,3.6666666666666665,1
Male,Loyal Customer,35,Business travel,Business,7.455876687491824,2,2,2,2,1,2,3,2,2,2,2,4,2,4,0.0,0.0,2.3333333333333335,0
Female,Loyal Customer,62,Business travel,Business,7.1731917424865985,2,1,1,1,3,2,3,2,2,3,2,1,2,2,3.295836866004329,1.791759469228055,2.0833333333333335,0
Male,Loyal Customer,41,Business travel,Business,7.716460800176355,3,3,1,3,5,5,5,4,4,4,4,3,4,4,0.0,0.0,3.8333333333333335,1
Male,Loyal Customer,10,Personal Travel,Eco,7.3632795869630385,2,5,1,3,3,1,3,3,4,4,5,5,5,3,0.0,0.0,3.25,0
Male,Loyal Customer,29,Personal Travel,Eco,5.480638923341991,3,5,0,2,1,0,1,1,3,1,4,4,5,1,0.0,0.0,2.0,0
Male,disloyal Customer,38,Business travel,Business,5.924255797414532,5,5,5,5,2,5,2,2,5,2,5,3,4,2,0.0,0.0,3.5,1
Male,Loyal Customer,31,Business travel,Business,7.989899374942939,3,3,3,3,3,4,3,3,4,2,4,5,5,3,1.3862943611198906,0.0,3.5,1
Male,Loyal Customer,35,Business travel,Business,6.373319789577012,5,5,5,5,5,4,5,4,4,4,4,5,4,3,0.0,0.0,4.333333333333333,1
Female,Loyal Customer,31,Business travel,Business,8.081784206935001,1,1,5,1,5,5,5,5,4,2,5,3,4,5,0.0,0.0,4.083333333333333,1
Male,Loyal Customer,43,Business travel,Business,8.134760782418645,3,3,3,3,5,4,5,4,4,4,4,4,4,3,3.044522437723423,1.791759469228055,3.9166666666666665,1
Male,Loyal Customer,53,Personal Travel,Eco,5.556828061699537,3,4,3,3,3,3,3,3,3,5,3,3,4,3,2.9444389791664403,2.833213344056216,3.25,0
Male,disloyal Customer,50,Business travel,Business,6.313548046277095,3,3,3,1,3,3,4,3,4,3,4,3,4,3,0.6931471805599453,2.833213344056216,3.3333333333333335,0
Male,disloyal Customer,21,Business travel,Eco,5.262690188904886,4,1,4,4,4,4,4,4,2,3,3,2,4,4,0.0,1.0986122886681098,3.5,0
Female,Loyal Customer,38,Business travel,Business,8.113426639943654,2,3,3,3,4,4,3,1,1,1,2,1,1,1,0.0,0.0,2.0,0
Female,Loyal Customer,30,Business travel,Business,8.092851027538384,4,2,2,2,4,4,4,4,2,5,3,1,4,4,0.0,0.0,3.4166666666666665,0
Male,Loyal Customer,60,Personal Travel,Eco Plus,5.099866427824199,2,2,2,3,3,2,5,3,3,5,4,4,3,3,0.0,0.0,3.25,0
Male,Loyal Customer,55,Business travel,Business,7.986164860332727,5,5,5,5,3,4,4,4,4,4,4,1,4,1,0.0,0.0,3.5833333333333335,1
Female,disloyal Customer,24,Business travel,Eco,5.583496308781699,0,2,0,1,2,0,2,2,5,5,2,5,5,2,1.791759469228055,3.1354942159291497,2.5,1
Female,Loyal Customer,41,Business travel,Eco,6.618738983517219,4,3,3,3,4,5,4,4,1,2,5,5,5,4,0.0,0.0,3.8333333333333335,1
Male,Loyal Customer,30,Business travel,Business,7.461640392208575,5,5,5,5,4,4,4,4,4,5,4,5,4,4,3.258096538021482,3.58351893845611,4.333333333333333,1
Male,Loyal Customer,78,Business travel,Business,8.064636475774222,3,2,2,2,5,4,4,3,3,3,3,2,3,4,0.0,0.0,3.25,0
Female,Loyal Customer,39,Business travel,Business,8.006700845440367,2,5,5,5,4,3,4,2,2,2,2,4,2,3,3.6109179126442243,3.6375861597263857,2.9166666666666665,0
Female,Loyal Customer,15,Personal Travel,Business,4.700480365792417,3,5,3,3,4,3,4,4,4,4,4,3,2,4,4.718498871295094,4.709530201312334,3.5,0
Male,Loyal Customer,53,Business travel,Business,5.638354669333745,0,0,0,2,2,5,5,4,4,4,4,4,4,3,0.0,0.0,3.25,1
Female,Loyal Customer,50,Personal Travel,Eco,6.282266746896006,3,4,3,3,3,5,4,2,2,3,2,4,2,4,3.091042453358316,2.0794415416798357,3.0833333333333335,0
Male,Loyal Customer,42,Business travel,Eco,6.016157159698354,3,4,3,4,3,3,3,3,2,1,2,4,2,3,0.0,2.70805020110221,2.6666666666666665,0
Male,Loyal Customer,34,Business travel,Eco Plus,7.444248649496705,3,4,4,4,3,3,3,3,4,3,2,2,2,3,1.6094379124341003,0.0,2.9166666666666665,0
Female,Loyal Customer,40,Business travel,Business,7.685703061234547,2,2,4,2,5,3,5,3,3,4,3,3,3,4,0.0,1.791759469228055,3.5,1
Male,Loyal Customer,51,Business travel,Business,6.386879319362645,1,1,2,1,5,4,5,5,5,5,5,4,5,4,1.3862943611198906,2.995732273553991,4.166666666666667,1
Female,Loyal Customer,45,Business travel,Business,7.374629015218945,1,1,3,1,3,4,5,4,4,4,4,5,4,4,1.6094379124341003,1.6094379124341003,3.75,1
Female,Loyal Customer,20,Personal Travel,Eco,6.003887067106539,2,4,2,3,3,2,3,3,4,5,5,4,5,3,0.0,0.0,3.4166666666666665,0
Male,Loyal Customer,30,Business travel,Business,8.152198015861787,1,5,1,1,4,4,4,4,3,4,5,3,5,4,3.091042453358316,2.3978952727983707,3.5,1
Female,Loyal Customer,64,Personal Travel,Eco,7.517520850603031,3,4,3,1,3,4,4,1,1,3,1,4,1,3,3.4339872044851463,2.3978952727983707,2.5833333333333335,0
Male,disloyal Customer,22,Business travel,Eco,5.805134968916488,2,4,2,3,2,2,3,2,1,1,3,3,3,2,2.3978952727983707,0.0,2.1666666666666665,0
Male,Loyal Customer,54,Personal Travel,Eco,6.601230118728877,2,4,2,4,5,2,5,5,3,5,4,3,5,5,0.0,0.0,3.8333333333333335,0
Male,Loyal Customer,39,Personal Travel,Eco,6.601230118728877,2,4,2,5,2,2,2,2,5,2,5,5,4,2,0.6931471805599453,0.0,2.9166666666666665,0
Male,Loyal Customer,33,Business travel,Business,7.4377951216719325,2,4,4,4,2,2,2,2,4,1,2,4,4,2,0.0,0.0,2.5833333333333335,0
Female,Loyal Customer,20,Business travel,Business,6.3818160174060985,4,4,4,4,5,5,5,5,3,5,5,5,4,5,0.0,0.0,4.583333333333333,1
Female,Loyal Customer,69,Business travel,Eco,7.759187438507795,1,1,1,1,1,3,4,1,1,1,1,1,1,3,0.0,0.0,1.5833333333333333,0
Female,Loyal Customer,46,Business travel,Business,7.947325027016463,4,4,4,4,4,4,4,5,5,5,5,3,5,3,0.0,0.0,4.25,1
Female,Loyal Customer,39,Business travel,Business,7.891704659330107,2,2,5,2,3,4,5,4,4,4,4,5,4,3,4.584967478670572,4.59511985013459,3.9166666666666665,1
Male,disloyal Customer,39,Business travel,Eco,5.91350300563827,2,2,2,4,3,2,3,3,1,1,4,2,4,3,0.0,0.0,2.5,0
Female,Loyal Customer,39,Business travel,Business,6.587550014824796,5,4,5,5,5,5,5,5,4,5,4,5,3,5,5.645446897643238,5.575949103146316,4.666666666666667,1
Female,Loyal Customer,49,Business travel,Eco,6.406879986069314,2,3,3,3,4,3,4,2,2,2,2,4,2,3,0.0,0.0,2.75,0
Male,Loyal Customer,16,Personal Travel,Eco Plus,6.893656354602635,2,5,2,5,1,2,4,1,5,5,5,5,4,1,1.0986122886681098,0.0,3.0833333333333335,0
Female,Loyal Customer,53,Personal Travel,Eco Plus,5.438079308923196,2,4,2,2,2,5,5,3,3,2,3,4,3,5,3.332204510175204,2.995732273553991,3.25,0
Male,Loyal Customer,35,Personal Travel,Eco,5.5254529391317835,3,4,3,4,1,3,1,1,3,4,4,5,5,1,0.0,0.0,2.8333333333333335,0
Female,Loyal Customer,59,Business travel,Business,7.784473235736469,5,5,5,5,3,3,4,3,3,4,3,3,3,4,0.0,0.0,3.5833333333333335,1
Female,Loyal Customer,57,Business travel,Eco,5.099866427824199,4,4,4,4,5,5,1,4,4,4,4,3,4,2,3.4965075614664802,3.6375861597263857,3.6666666666666665,1
Male,disloyal Customer,22,Business travel,Eco,6.089044875446846,2,4,2,5,3,2,3,3,3,4,4,3,4,3,0.6931471805599453,0.0,3.0,0
Female,Loyal Customer,40,Business travel,Business,7.271703706887368,3,3,3,3,3,4,4,5,5,4,5,3,5,5,0.0,0.0,4.083333333333333,1
Female,disloyal Customer,26,Business travel,Eco,6.003887067106539,1,5,2,4,3,2,3,3,4,2,2,1,2,3,0.0,0.0,2.3333333333333335,0
Male,disloyal Customer,38,Business travel,Eco,5.2574953720277815,3,3,3,4,3,5,5,1,1,3,4,5,3,5,4.859812404361672,5.823045895483019,3.4166666666666665,0
Female,Loyal Customer,46,Business travel,Business,7.315218389752975,2,2,2,2,2,5,4,5,5,5,5,4,5,4,0.0,0.0,4.0,1
Female,disloyal Customer,29,Business travel,Eco Plus,6.647688373563329,1,0,0,3,3,0,3,3,4,5,4,2,3,3,3.7612001156935624,3.7376696182833684,2.5833333333333335,0
Male,Loyal Customer,45,Business travel,Business,7.317876198626496,4,4,4,4,3,4,4,2,2,2,2,3,2,4,0.0,0.0,3.0,1
Male,Loyal Customer,53,Business travel,Business,7.876638460975463,5,5,1,5,4,4,4,3,3,4,3,4,3,5,0.0,0.0,3.5833333333333335,1
Male,Loyal Customer,57,Personal Travel,Eco Plus,6.731018100482083,4,5,4,2,1,4,1,1,4,4,4,5,1,1,0.0,2.3978952727983707,2.8333333333333335,0
Female,Loyal Customer,52,Business travel,Business,8.128585200374497,4,4,4,4,4,2,4,4,4,4,3,4,4,4,1.791759469228055,3.044522437723423,3.75,1
Female,Loyal Customer,26,Personal Travel,Eco Plus,6.472346294500901,0,3,0,3,4,0,1,4,2,4,3,2,4,4,1.0986122886681098,0.0,2.3333333333333335,1
Female,Loyal Customer,40,Business travel,Business,6.669498089857879,4,3,3,3,4,1,2,4,4,4,4,1,4,4,2.995732273553991,2.9444389791664403,3.25,0
Female,Loyal Customer,33,Business travel,Business,7.498315870766981,2,2,2,2,4,3,2,5,5,4,5,3,5,2,0.0,0.6931471805599453,3.5,1
Female,Loyal Customer,24,Personal Travel,Eco,6.748759547491679,1,5,1,3,3,1,3,3,4,4,5,3,4,3,0.0,1.9459101490553132,2.9166666666666665,0
Male,Loyal Customer,19,Personal Travel,Eco,6.059123195581797,2,4,2,4,3,2,3,3,3,3,5,5,4,3,0.0,0.0,3.1666666666666665,0
Female,Loyal Customer,60,Business travel,Eco Plus,5.857933154483459,1,5,5,5,2,3,3,2,2,1,2,3,2,3,1.0986122886681098,2.5649493574615367,2.4166666666666665,0
Male,Loyal Customer,41,Business travel,Business,7.791522819150732,5,5,4,5,5,5,4,5,5,5,5,4,5,4,0.0,1.791759469228055,4.666666666666667,1
Female,Loyal Customer,34,Business travel,Business,7.237059026124737,2,2,3,2,2,4,5,4,4,5,4,3,4,3,0.0,0.0,3.5833333333333335,1
Male,Loyal Customer,37,Business travel,Business,6.139884552226255,5,5,4,5,4,2,3,4,4,4,4,5,4,2,0.6931471805599453,0.0,3.75,1
Female,Loyal Customer,56,Business travel,Eco Plus,6.113682179832232,5,4,4,4,3,3,4,5,5,5,5,4,5,1,0.0,0.0,4.083333333333333,1
Male,disloyal Customer,24,Business travel,Eco,7.1049654482698426,5,5,5,1,1,5,1,1,5,4,5,3,4,1,0.0,0.0,3.3333333333333335,1
Male,Loyal Customer,18,Business travel,Business,7.89655270164304,4,4,4,4,4,4,5,4,5,2,5,5,4,4,1.9459101490553132,0.0,4.166666666666667,1
Female,disloyal Customer,37,Business travel,Eco,5.602118820879701,0,3,0,4,2,0,2,2,4,3,3,3,3,2,2.70805020110221,3.7376696182833684,2.0,1
Female,Loyal Customer,56,Business travel,Business,6.450470422144176,2,2,2,2,2,4,4,4,4,5,4,5,4,3,0.0,0.0,3.5833333333333335,1
Female,Loyal Customer,68,Personal Travel,Eco,7.688455356549944,1,4,1,4,5,3,3,4,4,1,4,2,4,2,2.772588722239781,0.0,2.8333333333333335,0
Female,Loyal Customer,40,Business travel,Eco,6.853299093186078,4,1,2,2,4,4,4,4,2,5,3,1,3,4,0.0,0.0,3.3333333333333335,0
Male,Loyal Customer,13,Personal Travel,Eco Plus,6.837332814685591,2,4,2,5,3,2,3,3,5,4,5,5,4,3,0.0,3.1780538303479458,3.4166666666666665,0
Female,Loyal Customer,51,Business travel,Eco,6.51471269087253,3,2,2,2,1,3,3,3,3,3,3,4,3,3,2.70805020110221,2.8903717578961645,2.8333333333333335,0
Female,Loyal Customer,48,Business travel,Business,8.216358332386156,4,4,4,4,5,5,4,5,5,5,5,3,5,4,0.0,0.0,4.5,1
Female,Loyal Customer,68,Personal Travel,Eco,7.759187438507795,3,1,3,4,5,4,4,4,4,3,4,4,4,4,0.6931471805599453,0.0,3.8333333333333335,0
